,index,date,qty,action_type,order_balance,order_id,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name
595,2181,2021-02-17,4,order,4,aea51d4dfe1306475b0bcf837979da41,216.0,Зерноуборочный комбайн John Deere S660 [343hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S660 [343hp]
596,413,2021-02-17,0,empty,0,,,,,,,
597,414,2021-02-18,0,empty,0,,,,,,,
598,415,2021-02-19,0,empty,0,,,,,,,
599,416,2021-02-20,0,empty,0,,,,,,,
600,417,2021-02-21,0,empty,0,,,,,,,
601,418,2021-02-22,0,empty,0,,,,,,,
602,419,2021-02-23,0,empty,0,,,,,,,
603,2183,2021-02-24,2,order,2,1cc84211e62a0df13a8165fdfa29dbe4,110.0,Культиватор KUHN DMR 4855-9,KUHN,TL,Прицепное оборудование,TL-DMR 4855-9
604,2184,2021-02-24,9,order,9,cbb83e86a2f280e2b6430e472cb22e5c,230.0,Зерноуборочный комбайн John Deere W540 [255hp] (Combine walker; Class V),John Deere,HARV,Зерноуборочные комбайны,HARV-W540 [255hp]
605,420,2021-02-24,0,empty,0,,,,,,,
606,421,2021-02-25,0,empty,0,,,,,,,
607,422,2021-02-26,0,empty,0,,,,,,,
608,423,2021-02-27,0,empty,0,,,,,,,
609,424,2021-02-28,0,empty,0,,,,,,,
610,425,2021-03-01,0,empty,0,,,,,,,
611,426,2021-03-02,0,empty,0,,,,,,,
612,2185,2021-03-03,9,order,9,d7582e8b07f19375e52d003368efb20b,151.0,Разбрасыватель KUHN PSC 161,KUHN,TL,Прицепное оборудование,TL-PSC 161
613,2188,2021-03-03,8,order,8,84fdb8fcbeb8f4798f8dd8a4dd4ab7ed,201.0,Трактор John Deere 8345RT [345hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8345RT [345hp]
614,2187,2021-03-03,8,order,8,d206c19ecba75d4770d82949947f65de,184.0,Трактор John Deere 7830 [205hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7830 [205hp]
615,2186,2021-03-03,3,order,3,af4003161c8ca702bfef1e7adf3c7a38,165.0,Трактор John Deere 9570R [570hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9570R [570hp]
616,427,2021-03-03,0,empty,0,,,,,,,
617,428,2021-03-04,0,empty,0,,,,,,,
618,429,2021-03-05,0,empty,0,,,,,,,
619,430,2021-03-06,0,empty,0,,,,,,,
620,431,2021-03-07,0,empty,0,,,,,,,
621,432,2021-03-08,0,empty,0,,,,,,,
622,433,2021-03-09,0,empty,0,,,,,,,
623,2189,2021-03-10,9,order,9,0ac3a54c2d1d4ae0f83ae34613773d14,69.0,Почвообрабатывающая техника John Deere 2635,John Deere,TL,Прицепное оборудование,TL-2635
624,434,2021-03-10,0,empty,0,,,,,,,
625,2190,2021-03-10,5,order,5,e183fca3a729cb554e06c0fb5e725ca9,94.0,погрузчик JCB JCB 526-56 AGRI,JCB,LDR,Погрузчики,LDR-JCB 526-56 AGRI
626,435,2021-03-11,0,empty,0,,,,,,,
627,436,2021-03-12,0,empty,0,,,,,,,
628,437,2021-03-13,0,empty,0,,,,,,,
629,438,2021-03-14,0,empty,0,,,,,,,
630,439,2021-03-15,0,empty,0,,,,,,,
631,440,2021-03-16,0,empty,0,,,,,,,
632,2191,2021-03-17,7,order,7,edff30dcf99dbea5e6c11e587c7d9f8f,40.0,Фронтальные навесные погрузчики John Deere 643R,John Deere,TL,Прицепное оборудование,TL-643R
633,441,2021-03-17,0,empty,0,,,,,,,
634,442,2021-03-18,0,empty,0,,,,,,,
635,443,2021-03-19,0,empty,0,,,,,,,
636,444,2021-03-20,0,empty,0,,,,,,,
637,445,2021-03-21,0,empty,0,,,,,,,
638,446,2021-03-22,0,empty,0,,,,,,,
639,447,2021-03-23,0,empty,0,,,,,,,
640,2192,2021-03-24,2,order,2,8b405f18eb3747ef9a8ddfb174ccef8c,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830
641,448,2021-03-24,0,empty,0,,,,,,,
642,449,2021-03-25,0,empty,0,,,,,,,
643,450,2021-03-26,0,empty,0,,,,,,,
644,451,2021-03-27,0,empty,0,,,,,,,
645,452,2021-03-28,0,empty,0,,,,,,,
646,453,2021-03-29,0,empty,0,,,,,,,
647,454,2021-03-30,0,empty,0,,,,,,,
648,2195,2021-03-31,2,order,2,e52bdd83c24653216d2f8003fd0421c0,143.0,Разбрасыватель KUHN 8114,KUHN,TL,Прицепное оборудование,TL-8114
649,2194,2021-03-31,4,order,4,829e2eea81375af4678c724ff95b179f,103.0,Борона KUHN TDH 8210-34,KUHN,TL,Прицепное оборудование,TL-TDH 8210-34
650,2193,2021-03-31,1,order,1,55a591dc6bc614cf1963f88b1c2f7398,89.0,Трактор JCB Fastrac 8290,JCB,TR,Тракторы,TR-Fastrac 8290
651,455,2021-03-31,0,empty,0,,,,,,,
652,456,2021-04-01,0,empty,0,,,,,,,
653,457,2021-04-02,0,empty,0,,,,,,,
654,458,2021-04-03,0,empty,0,,,,,,,
655,459,2021-04-04,0,empty,0,,,,,,,
656,460,2021-04-05,0,empty,0,,,,,,,
657,461,2021-04-06,0,empty,0,,,,,,,
658,2197,2021-04-07,4,order,4,9071f3363c7ad834a5a01bd9ac48c437,50.0,Зерновые сеялки John Deere 455,John Deere,TL,Прицепное оборудование,TL-455
659,2196,2021-04-07,4,order,4,cb67310e130b1e8fb908ed413bdb5ffc,170.0,Трактор John Deere 6095B [95hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-6095B [95hp]
660,2199,2021-04-07,2,order,2,bed22ea40d589a9a4aecc2504b193ff6,197.0,Трактор John Deere 8295RT [295hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8295RT [295hp]
661,462,2021-04-07,0,empty,0,,,,,,,
662,2198,2021-04-07,10,order,10,17ca9634760c50b4ef91b969b8296769,42.0,Фронтальные навесные погрузчики John Deere 562,John Deere,TL,Прицепное оборудование,TL-562
663,463,2021-04-08,0,empty,0,,,,,,,
664,464,2021-04-09,0,empty,0,,,,,,,
665,465,2021-04-10,0,empty,0,,,,,,,
666,466,2021-04-11,0,empty,0,,,,,,,
667,467,2021-04-12,0,empty,0,,,,,,,
668,468,2021-04-13,0,empty,0,,,,,,,
669,2201,2021-04-14,8,order,8,5b3a0d4e1de86dd143c36f593fcea48d,23.0,Пресс-подборщик John Deere L633,John Deere,TL,Прицепное оборудование,TL-L633
670,469,2021-04-14,0,empty,0,,,,,,,
671,2200,2021-04-14,2,order,2,9bc429a745d58f6fbd3550a21e66a235,230.0,Зерноуборочный комбайн John Deere W540 [255hp] (Combine walker; Class V),John Deere,HARV,Зерноуборочные комбайны,HARV-W540 [255hp]
672,470,2021-04-15,0,empty,0,,,,,,,
673,471,2021-04-16,0,empty,0,,,,,,,
674,472,2021-04-17,0,empty,0,,,,,,,
675,473,2021-04-18,0,empty,0,,,,,,,
676,474,2021-04-19,0,empty,0,,,,,,,
677,475,2021-04-20,0,empty,0,,,,,,,
678,2203,2021-04-21,8,order,8,022fbb5e6e8a9ff1ea766558449d8a43,96.0,погрузчик JCB JCB 536-60 Agri,JCB,LDR,Погрузчики,LDR-JCB 536-60 Agri
679,476,2021-04-21,0,empty,0,,,,,,,
680,2202,2021-04-21,1,order,1,b5a9de048465200930bd17466a80fc72,93.0,погрузчик JCB JCB 535-95,JCB,LDR,Погрузчики,LDR-JCB 535-95
681,477,2021-04-22,0,empty,0,,,,,,,
682,478,2021-04-23,0,empty,0,,,,,,,
683,479,2021-04-24,0,empty,0,,,,,,,
684,480,2021-04-25,0,empty,0,,,,,,,
685,481,2021-04-26,0,empty,0,,,,,,,
686,482,2021-04-27,0,empty,0,,,,,,,
687,2204,2021-04-28,1,order,1,dba1b1b89df722809004ee02c9add439,195.0,Трактор John Deere 8370R [370hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8370R [370hp]
688,2206,2021-04-28,6,order,6,faa83976e7a9246b85f1bb99b8e3be2c,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830
689,2207,2021-04-28,4,order,4,9caf0889290a3274185e728edb1d6cfc,192.0,Трактор John Deere 8330 [280hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8330 [280hp]
690,2205,2021-04-28,5,order,5,5d6e3953db0998453c7864eb46f7e1e6,185.0,Трактор John Deere 7930 [220hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7930 [220hp]
691,483,2021-04-28,0,empty,0,,,,,,,
692,484,2021-04-29,0,empty,0,,,,,,,
693,485,2021-04-30,0,empty,0,,,,,,,
694,486,2021-05-01,0,empty,0,,,,,,,
695,487,2021-05-02,0,empty,0,,,,,,,
696,488,2021-05-03,0,empty,0,,,,,,,
697,489,2021-05-04,0,empty,0,,,,,,,
698,2208,2021-05-05,2,order,2,e596d97a86904c5d24e402934e72f933,13.0,Прицепные опрыскиватели John Deere M952,John Deere,SPR,Опрыскиватели,SPR-M952
699,2209,2021-05-05,2,order,2,7f3ea7b0b2b5f61c307195ffb4e37623,203.0,Трактор John Deere 9430T [439hp] (Tractor Track; Tractor Track),John Deere,TR,Тракторы,TR-9430T [439hp]
700,490,2021-05-05,0,empty,0,,,,,,,
701,2211,2021-05-05,3,order,3,232a5cae60126ed293eddeaa52956380,152.0,Разбрасыватель KUHN PSC 171,KUHN,TL,Прицепное оборудование,TL-PSC 171
702,2210,2021-05-05,1,order,1,6d36f71a7e28809db8424b390b11954c,174.0,Трактор John Deere 6130D [130hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6130D [130hp]
703,491,2021-05-06,0,empty,0,,,,,,,
704,492,2021-05-07,0,empty,0,,,,,,,
705,493,2021-05-08,0,empty,0,,,,,,,
706,494,2021-05-09,0,empty,0,,,,,,,
707,495,2021-05-10,0,empty,0,,,,,,,
708,496,2021-05-11,0,empty,0,,,,,,,
709,2212,2021-05-12,3,order,3,7e2e942c5844022cb782e75bee30c1dd,201.0,Трактор John Deere 8345RT [345hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8345RT [345hp]
710,497,2021-05-12,0,empty,0,,,,,,,
711,2216,2021-05-12,3,order,3,ca9136442790a490e876bef956da2386,161.0,Трактор John Deere 9520R [520hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9520R [520hp]
712,2213,2021-05-12,1,order,1,cc3b9319c0ebabe860d273a21fa186fb,99.0,Борона KUHN TDH 8210-22,KUHN,TL,Прицепное оборудование,TL-TDH 8210-22
713,2214,2021-05-12,3,order,3,5d7929d1756b99d116794b7023f1ec75,173.0,Трактор John Deere 6125M [125hp] (Tractor MFWD; APH),John Deere,TR,Тракторы,TR-6125M [125hp]
714,2215,2021-05-12,2,order,2,95b3349c59ab3683d1336faca33afc45,121.0,Опрыскиватель KUHN 	OCEANIS 6500-7700,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 6500-7700
715,498,2021-05-13,0,empty,0,,,,,,,
716,499,2021-05-14,0,empty,0,,,,,,,
717,500,2021-05-15,0,empty,0,,,,,,,
718,501,2021-05-16,0,empty,0,,,,,,,
719,502,2021-05-17,0,empty,0,,,,,,,
720,503,2021-05-18,0,empty,0,,,,,,,
721,2217,2021-05-19,9,order,9,4bf2b4faa86cbf91ad16048b75e74783,160.0,Трактор John Deere 9510R [510hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9510R [510hp]
722,2220,2021-05-19,1,order,1,5685e91a44ffaf94193403e2c8a77d82,119.0,Опрыскиватель KUHN 	METRIS 3202-4102,KUHN,SPR,Опрыскиватели,SPR-	METRIS 3202-4102
723,2221,2021-05-19,1,order,1,44032ec838f1dfd783c805a6cce3baa3,141.0,Пресс-подборщик KUHN 	VB 2295,KUHN,TL,Прицепное оборудование,TL-	VB 2295
724,504,2021-05-19,0,empty,0,,,,,,,
725,2219,2021-05-19,5,order,5,8993e549e31375f97e3b3c9571cfcfef,183.0,Трактор John Deere 7730 [190hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7730 [190hp]
726,2218,2021-05-19,8,order,8,41e46ad0a7af375e7cb21cecdafec3fa,62.0,Сеялки точного высева John Deere DB74 (междурядье 70),John Deere,TL,Прицепное оборудование,TL-DB74 (междурядье 70)
727,505,2021-05-20,0,empty,0,,,,,,,
728,506,2021-05-21,0,empty,0,,,,,,,
729,507,2021-05-22,0,empty,0,,,,,,,
730,508,2021-05-23,0,empty,0,,,,,,,
731,509,2021-05-24,0,empty,0,,,,,,,
732,510,2021-05-25,0,empty,0,,,,,,,
733,511,2021-05-26,0,empty,0,,,,,,,
734,2223,2021-05-26,5,order,5,76d663245b945effca4d3854e7dd415b,195.0,Трактор John Deere 8370R [370hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8370R [370hp]
735,2224,2021-05-26,10,order,10,74f0baa73b9915ecf69d82bfd0d74718,61.0,Сеялки точного высева John Deere DB55 (междурядье 70),John Deere,TL,Прицепное оборудование,TL-DB55 (междурядье 70)
736,2225,2021-05-26,6,order,6,cc154bfcc871cd7a701ca43bb47d53c2,5.0,Самоходный опрыскиватель John Deere M4030,John Deere,SPR,Опрыскиватели,SPR-M4030
737,2226,2021-05-26,5,order,5,e5a6aae6d7c2b2c63a29c0bc2aeb8465,56.0,Сеялки точного высева John Deere 1775,John Deere,TL,Прицепное оборудование,TL-1775
738,2222,2021-05-26,1,order,1,e66eb4cc39e2963af76460699bdd1d31,16.0,Пресс-подборщик John Deere V451G,John Deere,TL,Прицепное оборудование,TL-V451G
739,512,2021-05-27,0,empty,0,,,,,,,
740,513,2021-05-28,0,empty,0,,,,,,,
741,514,2021-05-29,0,empty,0,,,,,,,
742,515,2021-05-30,0,empty,0,,,,,,,
743,516,2021-05-31,0,empty,0,,,,,,,
744,517,2021-06-01,0,empty,0,,,,,,,
745,2229,2021-06-02,6,order,6,9f653f11a05738addda50bc4367b50f8,27.0,Косилки-плющилки John Deere 1365,John Deere,TL,Прицепное оборудование,TL-1365
746,2228,2021-06-02,5,order,5,49d92a09b8039e5384c1c47513cb6550,230.0,Зерноуборочный комбайн John Deere W540 [255hp] (Combine walker; Class V),John Deere,HARV,Зерноуборочные комбайны,HARV-W540 [255hp]
747,2227,2021-06-02,2,order,2,406fb2ea3d9bfa0f2189a63c14fe59c4,30.0,Косилки-плющилки John Deere 830,John Deere,TL,Прицепное оборудование,TL-830
748,518,2021-06-02,0,empty,0,,,,,,,
749,519,2021-06-03,0,empty,0,,,,,,,
750,520,2021-06-04,0,empty,0,,,,,,,
751,521,2021-06-05,0,empty,0,,,,,,,
752,522,2021-06-06,0,empty,0,,,,,,,
753,523,2021-06-07,0,empty,0,,,,,,,
754,524,2021-06-08,0,empty,0,,,,,,,
755,525,2021-06-09,0,empty,0,,,,,,,
756,2230,2021-06-09,7,order,7,51d60a58457f64efec7cbd35bec6b7b2,193.0,Трактор John Deere 8335R [335hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8335R [335hp]
757,2231,2021-06-09,4,order,4,81a70b41b93a32a85d3744babf79d86b,132.0,Пресс-подборщик KUHN 	FB 119,KUHN,TL,Прицепное оборудование,TL-	FB 119
758,526,2021-06-10,0,empty,0,,,,,,,
759,527,2021-06-11,0,empty,0,,,,,,,
760,528,2021-06-12,0,empty,0,,,,,,,
761,529,2021-06-13,0,empty,0,,,,,,,
762,530,2021-06-14,0,empty,0,,,,,,,
763,531,2021-06-15,0,empty,0,,,,,,,
764,2233,2021-06-16,8,order,8,6015ab395457e4da737a7141d09a6299,6.0,Самоходный опрыскиватель John Deere M4040,John Deere,SPR,Опрыскиватели,SPR-M4040
765,2234,2021-06-16,2,order,2,2b69d0c85cdd535816969117381bd022,123.0,Косилка-плющилка KUHN 	FC 3125 F,KUHN,TL,Прицепное оборудование,TL-	FC 3125 F
766,2232,2021-06-16,10,order,10,762b7b9a506b84ebe3c963cd5958f9a0,17.0,Пресс-подборщик John Deere V451M,John Deere,TL,Прицепное оборудование,TL-V451M
767,532,2021-06-16,0,empty,0,,,,,,,
768,533,2021-06-17,0,empty,0,,,,,,,
769,534,2021-06-18,0,empty,0,,,,,,,
770,535,2021-06-19,0,empty,0,,,,,,,
771,536,2021-06-20,0,empty,0,,,,,,,
772,537,2021-06-21,0,empty,0,,,,,,,
773,538,2021-06-22,0,empty,0,,,,,,,
774,2236,2021-06-23,2,order,2,9ae5a6e0aa8c9560609259756278f9f2,72.0,Почвообрабатывающая техника John Deere 2210,John Deere,TL,Прицепное оборудование,TL-2210
775,2235,2021-06-23,1,order,1,d2beb3eb2b303383031055f4fc4283c3,136.0,Пресс-подборщик KUHN VB 2255,KUHN,TL,Прицепное оборудование,TL-VB 2255
776,539,2021-06-23,0,empty,0,,,,,,,
777,2238,2021-06-23,2,order,2,f4ee39737b2024420ac1ccb9209daa0d,144.0,Разбрасыватель KUHN 8118,KUHN,TL,Прицепное оборудование,TL-8118
778,2237,2021-06-23,10,order,10,b24fc1cd075dc687dac6662fa2b03a2c,81.0,Разбрасыватель удобрений John Deere DN236,John Deere,TL,Прицепное оборудование,TL-DN236
779,540,2021-06-24,0,empty,0,,,,,,,
780,541,2021-06-25,0,empty,0,,,,,,,
781,542,2021-06-26,0,empty,0,,,,,,,
782,543,2021-06-27,0,empty,0,,,,,,,
783,544,2021-06-28,0,empty,0,,,,,,,
784,545,2021-06-29,0,empty,0,,,,,,,
785,2239,2021-06-30,1,order,1,6ca63261e5bf6fb1057bf07b29e9b2d3,86.0,Самоходная косилка John Deere W235,John Deere,TL,Прицепное оборудование,TL-W235
786,546,2021-06-30,0,empty,0,,,,,,,
787,2242,2021-06-30,1,order,1,60ab7b40b140ad8a5861be3ff58d4565,132.0,Пресс-подборщик KUHN 	FB 119,KUHN,TL,Прицепное оборудование,TL-	FB 119
788,2241,2021-06-30,10,order,10,a5c22dd8a426b7665d43bff6b4833e4f,192.0,Трактор John Deere 8330 [280hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8330 [280hp]
789,2240,2021-06-30,7,order,7,77ba97904dc88b1cb328167c02f8b5e6,112.0,Культиватор KUHN PERFORMER 5000,KUHN,TL,Прицепное оборудование,TL-PERFORMER 5000
790,547,2021-07-01,0,empty,0,,,,,,,
791,548,2021-07-02,0,empty,0,,,,,,,
792,549,2021-07-03,0,empty,0,,,,,,,
793,550,2021-07-04,0,empty,0,,,,,,,
794,551,2021-07-05,0,empty,0,,,,,,,
795,552,2021-07-06,0,empty,0,,,,,,,
796,553,2021-07-07,0,empty,0,,,,,,,
797,2243,2021-07-07,2,order,2,b0871f64d0b797cd5da558190fd08609,136.0,Пресс-подборщик KUHN VB 2255,KUHN,TL,Прицепное оборудование,TL-VB 2255
798,554,2021-07-08,0,empty,0,,,,,,,
799,555,2021-07-09,0,empty,0,,,,,,,
800,556,2021-07-10,0,empty,0,,,,,,,
801,557,2021-07-11,0,empty,0,,,,,,,
802,558,2021-07-12,0,empty,0,,,,,,,
803,559,2021-07-13,0,empty,0,,,,,,,
804,2244,2021-07-14,2,order,2,0856f77fe6fe380778fe27070a037859,213.0,Зерноуборочный комбайн John Deere 9670 STS [305hp] (Combine rotary; Class VI),John Deere,HARV,Зерноуборочные комбайны,HARV-9670 STS [305hp]
805,560,2021-07-14,0,empty,0,,,,,,,
806,561,2021-07-15,0,empty,0,,,,,,,
807,562,2021-07-16,0,empty,0,,,,,,,
808,563,2021-07-17,0,empty,0,,,,,,,
809,564,2021-07-18,0,empty,0,,,,,,,
810,565,2021-07-19,0,empty,0,,,,,,,
811,566,2021-07-20,0,empty,0,,,,,,,
812,2245,2021-07-21,4,order,4,dd7b85c640f5dad218029699458093f3,167.0,Трактор John Deere 7930 [220hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-7930 [220hp]
813,567,2021-07-21,0,empty,0,,,,,,,
814,2246,2021-07-21,8,order,8,de092fba2bfec97564f723017c348e9e,35.0,Косилки-плющилки John Deere R990R,John Deere,TL,Прицепное оборудование,TL-R990R
815,568,2021-07-22,0,empty,0,,,,,,,
816,569,2021-07-23,0,empty,0,,,,,,,
817,570,2021-07-24,0,empty,0,,,,,,,
818,571,2021-07-25,0,empty,0,,,,,,,
819,572,2021-07-26,0,empty,0,,,,,,,
820,573,2021-07-27,0,empty,0,,,,,,,
821,2247,2021-07-28,1,order,1,46f96631e17150c588e9914e47843ac5,31.0,Косилки-плющилки John Deere 835,John Deere,TL,Прицепное оборудование,TL-835
822,2248,2021-07-28,10,order,10,829871d95c6a3681bbb9bbdbfee6c97c,179.0,Трактор John Deere 6170M [170hp] (Tractor MFWD; CCM),John Deere,TR,Тракторы,TR-6170M [170hp]
823,2249,2021-07-28,3,order,3,0eaddcca9ac090658f81f2fb27c4a0b9,7.0,Самоходный опрыскиватель John Deere R4140i,John Deere,SPR,Опрыскиватели,SPR-R4140i
824,574,2021-07-28,0,empty,0,,,,,,,
825,575,2021-07-29,0,empty,0,,,,,,,
826,576,2021-07-30,0,empty,0,,,,,,,
827,577,2021-07-31,0,empty,0,,,,,,,
828,578,2021-08-01,0,empty,0,,,,,,,
829,579,2021-08-02,0,empty,0,,,,,,,
830,580,2021-08-03,0,empty,0,,,,,,,
831,2250,2021-08-04,1,order,1,0c37bdeb8a36d5e70d5c9f681412836f,120.0,Опрыскиватель KUHN 	OCEANIS 4500-5600,KUHN,SPR,Опрыскиватели,SPR-	OCEANIS 4500-5600
832,2251,2021-08-04,8,order,8,d147ee2d1c606d3a71c012923809cbf7,143.0,Разбрасыватель KUHN 8114,KUHN,TL,Прицепное оборудование,TL-8114
833,2252,2021-08-04,8,order,8,1d0656e63df4b69060d5b7bbe6719db6,192.0,Трактор John Deere 8330 [280hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8330 [280hp]
834,2253,2021-08-04,5,order,5,ef7db53737a1aa5405ec7e509aa37283,98.0,Борона KUHN TDH 8210-19,KUHN,TL,Прицепное оборудование,TL-TDH 8210-19
835,2254,2021-08-04,8,order,8,c22ce86ba2da10002b0cf225e59f5280,168.0,Трактор John Deere 5525 [91hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-5525 [91hp]
836,581,2021-08-04,0,empty,0,,,,,,,
837,582,2021-08-05,0,empty,0,,,,,,,
838,583,2021-08-06,0,empty,0,,,,,,,
839,584,2021-08-07,0,empty,0,,,,,,,
840,585,2021-08-08,0,empty,0,,,,,,,
841,586,2021-08-09,0,empty,0,,,,,,,
842,587,2021-08-10,0,empty,0,,,,,,,
843,588,2021-08-11,0,empty,0,,,,,,,
844,2256,2021-08-11,8,order,8,753b011f5c282b1a27f24693831baf06,112.0,Культиватор KUHN PERFORMER 5000,KUHN,TL,Прицепное оборудование,TL-PERFORMER 5000
845,2255,2021-08-11,9,order,9,8316f446d1b998e5e62cd82551fc57a5,160.0,Трактор John Deere 9510R [510hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9510R [510hp]
846,589,2021-08-12,0,empty,0,,,,,,,
847,590,2021-08-13,0,empty,0,,,,,,,
848,591,2021-08-14,0,empty,0,,,,,,,
849,592,2021-08-15,0,empty,0,,,,,,,
850,593,2021-08-16,0,empty,0,,,,,,,
851,594,2021-08-17,0,empty,0,,,,,,,
852,595,2021-08-18,0,empty,0,,,,,,,
853,2258,2021-08-18,6,order,6,70be3cb1f6b427228831875242c5360a,83.0,Разбрасыватель удобрений John Deere DN456,John Deere,TL,Прицепное оборудование,TL-DN456
854,2257,2021-08-18,7,order,7,b5ae02ae4ff033de437dabb5e8013865,112.0,Культиватор KUHN PERFORMER 5000,KUHN,TL,Прицепное оборудование,TL-PERFORMER 5000
855,2259,2021-08-18,5,order,5,e83f804e4d94799ee72bbab8324e8b7c,68.0,Почвообрабатывающая техника John Deere 2430,John Deere,TL,Прицепное оборудование,TL-2430
856,2260,2021-08-18,7,order,7,6d9bb846f9869da2b43363e7fe16d79f,195.0,Трактор John Deere 8370R [370hp] (Tractor MFWD; CCH),John Deere,TR,Тракторы,TR-8370R [370hp]
857,596,2021-08-19,0,empty,0,,,,,,,
858,597,2021-08-20,0,empty,0,,,,,,,
859,598,2021-08-21,0,empty,0,,,,,,,
860,599,2021-08-22,0,empty,0,,,,,,,
861,600,2021-08-23,0,empty,0,,,,,,,
862,601,2021-08-24,0,empty,0,,,,,,,
863,602,2021-08-25,0,empty,0,,,,,,,
864,2263,2021-08-25,5,order,5,bc48953f58a8a0c7d85f4cbc0d613b5b,201.0,Трактор John Deere 8345RT [345hp] (Tractor Track; CCH),John Deere,TR,Тракторы,TR-8345RT [345hp]
865,2262,2021-08-25,1,order,1,247f92adf08b07b5099abcc257f99e17,39.0,Фронтальные навесные погрузчики John Deere 623R,John Deere,TL,Прицепное оборудование,TL-623R
866,2261,2021-08-25,3,order,3,1667813b548e01131476262780bbe867,87.0,Самоходная косилка John Deere W260,John Deere,TL,Прицепное оборудование,TL-W260
867,603,2021-08-26,0,empty,0,,,,,,,
868,604,2021-08-27,0,empty,0,,,,,,,
869,605,2021-08-28,0,empty,0,,,,,,,
870,606,2021-08-29,0,empty,0,,,,,,,
871,607,2021-08-30,0,empty,0,,,,,,,
872,608,2021-08-31,0,empty,0,,,,,,,
873,2264,2021-09-01,7,order,7,e8dc61077dd31f95d9156e789373cf07,8.0,Самоходный опрыскиватель John Deere R4150i,John Deere,SPR,Опрыскиватели,SPR-R4150i
874,2267,2021-09-01,2,order,2,6968e22bba4e27c64abfdebb74af9429,168.0,Трактор John Deere 5525 [91hp] (Tractor MFWD; APL),John Deere,TR,Тракторы,TR-5525 [91hp]
875,2266,2021-09-01,2,order,2,710f4d42aba5d6c02d0e3fd18902389f,68.0,Почвообрабатывающая техника John Deere 2430,John Deere,TL,Прицепное оборудование,TL-2430
876,609,2021-09-01,0,empty,0,,,,,,,
877,2265,2021-09-01,1,order,1,80748d9671d26279c0600b5abfd54220,160.0,Трактор John Deere 9510R [510hp] (Tractor 4WD; Tractor 4WD),John Deere,TR,Тракторы,TR-9510R [510hp]
878,610,2021-09-02,0,empty,0,,,,,,,
879,611,2021-09-03,0,empty,0,,,,,,,
880,612,2021-09-04,0,empty,0,,,,,,,
881,613,2021-09-05,0,empty,0,,,,,,,
882,614,2021-09-06,0,empty,0,,,,,,,
883,615,2021-09-07,0,empty,0,,,,,,,
884,2272,2021-09-08,5,order,5,0e835da5f9dbb94a9ce02760ddeb5450,27.0,Косилки-плющилки John Deere 1365,John Deere,TL,Прицепное оборудование,TL-1365
885,616,2021-09-08,0,empty,0,,,,,,,
886,2268,2021-09-08,8,order,8,456dad037655620b0123e639bc58f300,116.0,Рыхлитель KUHN RPR 4830-930,KUHN,TL,Прицепное оборудование,TL-RPR 4830-930
887,2269,2021-09-08,2,order,2,fee97a373f98ff4906d56cbf0c5260c5,53.0,Сеялки точного высева John Deere 1715,John Deere,TL,Прицепное оборудование,TL-1715
888,2270,2021-09-08,6,order,6,c409a60f28c935189fbffc09d199a195,216.0,Зерноуборочный комбайн John Deere S660 [343hp] (Combine rotary; Class VII),John Deere,HARV,Зерноуборочные комбайны,HARV-S660 [343hp]
889,2271,2021-09-08,4,order,4,9522143aee8c40cefb8d03247682b647,92.0,погрузчик JCB JCB 541-70,JCB,LDR,Погрузчики,LDR-JCB 541-70
890,617,2021-09-09,0,empty,0,,,,,,,
891,618,2021-09-10,0,empty,0,,,,,,,
892,619,2021-09-11,0,empty,0,,,,,,,
893,620,2021-09-12,0,empty,0,,,,,,,
894,621,2021-09-13,0,empty,0,,,,,,,
895,622,2021-09-14,0,empty,0,,,,,,,
